,datetime,averagevehiclespeed,traveltime,traveltimereliability,trafficstatus,geo_point_2d,geo_shape,gml_id,id,func_class,denomination,High_Speed,Medium_Speed,Low_Speed,Location_Status,Location_ID,lat,long,Suburb,Realiable,Moderately,Non_Realiable
1419,2022-06-24 12:55:00+02:00,38,21,42,heavy,"48.093586342425695,-1.6330454814937805","{""coordinates"": [[[-1.6343803963, 48.094033709], [-1.6317105667, 48.0931389759]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a16,1275.0,666.0,Rue de Châteaugiron,0,0,38,D,46746,48.093586342425695,-1.6330454814937805,Francisco-Ferrer - Vern - Poterie,,0,42
1420,2022-06-24 12:55:00+02:00,22,36,60,heavy,"48.093682868737766,-1.632973403024557","{""coordinates"": [[[-1.6316384864, 48.0932355014], [-1.6343083197, 48.0941302361]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a17,1276.0,666.0,Rue de Châteaugiron,0,0,22,G,46746,48.093682868737766,-1.632973403024557,Francisco-Ferrer - Vern - Poterie,,0,60
1421,2022-06-24 12:55:00+02:00,90,10,100,freeFlow,"48.09122665140408,-1.6281474751398417","{""coordinates"": [[[-1.6294609433, 48.0904824781], [-1.6290849344, 48.0906941401], [-1.6286698126, 48.0909345874], [-1.6268322116, 48.091967676]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a18,1277.0,666.0,Route nationale 136,90,0,0,D,46771,48.09122665140408,-1.6281474751398417,Francisco-Ferrer - Vern - Poterie,,0,100
1422,2022-06-24 12:55:00+02:00,34,24,60,heavy,"48.139479111120174,-1.6580875428973407","{""coordinates"": [[[-1.6585449874, 48.1385050267], [-1.6577351421, 48.1402120184], [-1.6577318677, 48.1402223088], [-1.6576898197, 48.1404720715]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a19,1278.0,666.0,Avenue Général George S. Patton,0,0,34,D,46821,48.139479111120174,-1.6580875428973407,Maurepas - Patton,,0,60
1423,2022-06-24 12:55:00+02:00,49,17,0,freeFlow,"48.13950186959716,-1.6582455957110211","{""coordinates"": [[[-1.6578500605, 48.1404841564], [-1.6578912234, 48.1402396461], [-1.6586986739, 48.1385376912]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a1a,1279.0,666.0,Avenue Général George S. Patton,0,0,49,G,46821,48.13950186959716,-1.6582455957110211,Maurepas - Patton,0.0,0,0
1424,2022-06-24 12:55:00+02:00,48,4,0,freeFlow,"48.08442307759283,-1.660728917444111","{""coordinates"": [[[-1.6607052413, 48.0846207958], [-1.6607525936, 48.0842253594]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a1d,1282.0,666.0,Avenue des Pays-Bas,0,0,48,D,46975,48.08442307759283,-1.660728917444111,Le Blosne,0.0,0,0
1425,2022-06-24 12:55:00+02:00,25,8,0,freeFlow,"48.08396763322413,-1.6607867008122104","{""coordinates"": [[[-1.6607525936, 48.0842253594], [-1.6608208081, 48.083709907]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a1e,1283.0,666.0,Avenue des Pays-Bas,0,0,25,D,46976,48.08396763322413,-1.6607867008122104,Le Blosne,0.0,0,0
1426,2022-06-24 12:55:00+02:00,27,7,100,heavy,"48.088642549051684,-1.6749540713570412","{""coordinates"": [[[-1.6749472593, 48.0888683113], [-1.6749608834, 48.0884167868]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a1f,1284.0,666.0,Avenue Henri Fréville,0,0,27,D,47024,48.088642549051684,-1.6749540713570412,Bréquigny,,0,100
1427,2022-06-24 12:55:00+02:00,29,14,100,heavy,"48.086110612631444,-1.6750429260110664","{""coordinates"": [[[-1.6750239681, 48.0866220581], [-1.6750618839, 48.0855991671]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a20,1285.0,666.0,Avenue Henri Fréville,0,0,29,D,47025,48.086110612631444,-1.6750429260110664,Bréquigny,,0,100
1428,2022-06-24 12:55:00+02:00,25,15,45,heavy,"48.08838551333656,-1.67433356852178","{""coordinates"": [[[-1.6743177022, 48.0888554487], [-1.6743494349, 48.087915578]]], ""type"": ""MultiLineString""}",v_rva_troncon_fcd.fid--4dfc3f8_181947d620a_a21,1286.0,666.0,Avenue Henri Fréville,0,0,25,D,47029,48.08838551333656,-1.67433356852178,Le Blosne,,0,45
